PRODUCT_CODE,ATC,duration_of_box
022085068,J01DB01,2
022085082,J01DB01,2
022086110,J01DB01,2
022088052,A01AD02,.045
022088064,A01AD02,.01
022088076,A01AD02,.045
022176022,J04AM03,1.2
022199018,C05BB02,5
022199032,C05BB02,5
022199057,C05BB02,5
022199071,C05BB02,5
022199095,C05BB02,5
022200012,B05AA06,500
022211039,J01AA02,.1
022222044,N02BG05,.2
022228074,G04BD,2.5
022240016,J01AA08,.2
022240129,J01AA08,.2
022244014,R05CB01,1.6
022252035,A01AA01,1.1
022252047,A01AA01,1.1
022252050,A01AA01,1.1
022252062,A01AA01,1.1
022258014,A05BA03,.4
022258040,A05BA03,.4
022258053,A05BA03,.4
022258091,A05BA03,.4
022292066,D07AC01,2
022292080,D07AC01,2
022292142,D07AC01,2
022295012,D07XB01,1
022295024,D07XB01,1
022296077,A01AC,1
022296091,A01AC,1
022296115,A01AC,1
022309013,N04BB01,.2
022319038,R03BC01,80
022319065,S01GX01,.4
022319077,R01AC01,40
022323012,N06AX05,
022323036,N06AX05,.3
022323048,N06AX05,.3
022323051,N06AX05,.3
022323063,N06AX05,.3
022323075,N06AX05,.3
022391015,L01BC01,180
022391039,L01BC01,180
022393033,L01DB01,5
022393045,L01DB01,5
022393058,L01DB01,5
022393060,L01DB01,5
022395026,L01DC01,4.3
022410017,A10BB07,10
022437014,N02CX01,1.5
022441036,M04AA01,.4
022441048,M04AA01,.4
022447015,C03EA01,3
022460137,C04AE02,.06
022482020,M02AX10,3.5
022483010,N03AG01,1.5
022483034,N03AG01,1.5
022483061,N03AG01,1.5
022483109,N03AG01,1.5
022483111,N03AG01,1.5
022483147,N03AG01,1.5
022483162,N03AG01,1.5
022483186,N03AG01,1.5
022483200,N03AG01,1.5
022483224,N03AG01,1.5
022483248,N03AG01,1.5
022483251,N03AG01,1.5
022488050,J06BB02,.5
022500019,D07AB19,2
022501050,B05AA05,500
022501062,B05AA05,500
022511190,M02AC,2
022511202,M02AC,2
022511214,M02AC,17.5
022511226,M02AC,17.5
022512014,A06AD11,6.7
022515136,B05AA01,20
022515163,B05AA01,20
022531053,N05BA06,2.5
022531077,N05BA06,2.5
022531091,N05BA06,2.5
022531103,N05BA06,2.5
022531127,N05BA06,2.5
022531139,N05BA06,2.5
022535013,N07CA02,90
022535037,N07CA02,90
022535052,N07CA02,90
022541015,A10BB01,10
022547044,J06BB01,.2
022556029,D07AC08,2
022556068,D07AC08,2
022559037,M01AB01,.1
022571018,C05CX,.225
022572061,N05AL01,.8
022575017,N05AL01,.8
022575029,N05AL01,.8
022575056,N05AL01,.8
022576021,N05AL01,.8
022576033,N05AL01,.8
022579128,B01AB01,10
022579142,B01AB01,10
022579155,B01AB01,10
022579193,B01AB01,10
022584041,C04AX21,.6
022584066,C04AX21,.6
022589016,P01BD51,75
022592012,A10BB01,10
022593103,M01AE01,1.2
022593115,M01AE01,1.2
022593192,M01AE01,1.2
022593216,M01AE01,1.2
022601088,J06BB02,.5
022601090,J06BB02,.5
022619086,N02BA01,3
022620165,N02BA01,1
022620215,N02BA01,3
022620239,N02BA01,3
022628034,N07CA01,24
022628046,N07CA01,24
022628061,N07CA01,24
022628097,N07CA01,24
022629101,B01AB11,500
023003027,P02CC01,.75
023003041,P02CC01,.75
023014018,C10AC01,14
023019019,N07CA02,90
023019021,N07CA02,90
023019033,N07CA02,90
023019058,N07CA02,90
023019072,N07CA02,90
023033018,N06CA,3
023033020,N06CA,3
023053123,J01CA04,1
023053135,J01CA04,1
023060015,V03AH01,.2
023060027,V03AH01,.2
023070016,C03EA01,1
023079015,A11EC,6
023081021,B05BA01,1
023081045,B05BA01,1
023081058,B05BA01,1
023081096,B05BA01,1
023081108,B05BA01,1
023081110,B05BA01,1
023103132,R03BA01,1.5
023105036,N03AG02,1.5
023108184,J01CA04,1
023112030,N01AB04,1
023142019,N04BA02,.6
023142033,N04BA02,.6
023142045,N04BA02,.6
023145016,N04BA02,.6
023145028,N04BA02,.6
023145030,N04BA02,.6
023145042,N04BA02,.6
023150016,R01AX,
023159039,N03AE01,8
023159054,N03AE01,8
023159066,N03AE01,8
023163025,D07AD02,2
023163076,D07XD,2
023164015,S01AA11,.4
023164027,S01AA11,.2
023164039,S01AA11,.4
023165018,C01BA,.5
023173026,R05FB02,30
023177064,M01AE02,.5
023177088,M01AE02,.5
023177090,M01AE02,.5
023177102,M02AA12,2
023177138,M01AE02,.5
023177189,M01AE02,.5
023177203,M01AE02,.5
023178054,R01BA,2.5
023178066,R01BA,2.5
023181011,M01AB05,.1
023181035,M01AB05,.1
023181047,M01AB05,.1
023181074,M01AB05,.1
023181086,M01AB05,.1
023183027,M01AE03,.15
023183041,M01AE03,.15
023183078,M01AE03,.15
023183193,M01AE03,.15
023183205,M01AE03,.15
023185059,R05CB03,1.5
023085020,V08AA01,1
023086061,J01CA04,1
023086097,J01CA04,1
023086150,J01CA04,1
023086162,J01CA04,1
023086174,J01CA04,1
023086186,J01CA04,1
023087051,D07AC01,2
023087075,D07AC01,2
023090020,G03HA01,.1
023090032,G03HA01,.1
023090044,G03HA01,.1
023097013,J01CA04,1
023097037,J01CA04,1
023097102,J01CA04,1
023102066,D07CC02,1.5
023103068,R03BA01,.8
023103106,R03BA01,.8
023103118,R03BA01,.8
023103120,R03BA01,.8
022816072,D11AX,1
022824015,M01AX02,.75
022824066,M01AX22,.7
022824078,M01AX22,.7
022825018,L01BB03,.14
022835019,A03FA01,30
022837025,N02BE51,2
022837049,N02BE51,2
022837088,N02BE51,3
022839120,D06AA,2
022839132,D10AF04,2
022849018,A01AD11,.5
022863031,C04AD03,.3
022863056,C04AD03,1
022864021,D07AC03,4
022865176,N06AX,.25
022865188,N06AX,.5
022865190,N06AX,.25
022865202,N06AX,.5
022866040,C05AD06,2
022867016,N05CD01,30
022867028,N05CD01,30
022905057,N05BA08,10
022905119,N05BA08,10
022905121,N05BA08,10
022905133,N05BA08,10
022905145,N05BA08,10
022905158,N05BA08,10
022907036,N05AG02,4
022919029,D07BC01,1
022919043,D07BC01,1
022919106,D07BC01,1
022921074,N06BX03,6
022921086,N06BX03,2.4
022921098,N06BX03,2.4
022924043,A06AB08,5
022926012,N05CD01,30
022926036,N05CD01,30
022928016,J07AX,1
022928028,J07AX,1
022934020,A03AA05,
022934032,A03AA05,.6
022934044,A03AA05,.6
022941064,A06AB08,5
022941076,A06AB08,5
022959011,N05BA06,2.5
022959023,N05BA06,2.5
022960037,N07XX,1.5
022963019,D11AX,.25
022975039,D07AC15,2
022984052,R03AC02,.8
022984102,R03CC02,12
022984114,R03CC02,12
022984126,R03CC02,12
022984138,R03AC02,.8
022986018,G03EA03,.03
022991032,R03CC02,12
022991158,R03AC02,.8
022999027,M03BX01,50
022999039,M03BX01,.55
022999041,M03BX01,.55
023001023,N05BA06,2.5
023001047,N05BA06,2.5
023001074,N05BA06,2.5
023001086,N05BA06,2.5
023001098,N05BA06,2.5
023002114,A06AD11,6.7
023598042,A03AA06,.063
023603018,D01AC03,2
023603044,D01AC03,2
023603069,D01AC03,2
023603083,G01AF05,.1
023603107,G01AF05,.1
023603121,G01AF05,.1
023603158,G01AF05,.1
023603184,G01AF05,.1
023603196,D01AC03,2
023605076,A05AA02,.75
023605114,A05AA02,.75
023605138,A05AA02,.75
023605153,A05AA02,.75
023609023,J01MB04,.8
023610025,C07AB02,.15
023616028,C07AB02,.15
023616055,C07AB02,.15
023630027,A05AA02,.75
023630039,A05AA02,.75
023630066,A05AA02,.75
023632019,D07CC04,2
023634037,C10AC03,2.5
023634049,C10AC03,2.5
023635055,N02BE01,3
023638012,A12BA01,3
023639026,D07AD01,1
023639040,D07AD01,1
023646019,G03AA07,1
023647011,G03AA07,1
023651058,A12AX,
023653025,B01AB,.05
023653052,B01AB,.05
023673066,A07DA03,10
023673078,A07DA03,10
023673092,A07DA03,10
023677038,M01AE02,.5
023682026,D07AC06,1
023682089,D07AC06,1
023682115,D07AC06,1
023691013,A07DA03,10
023694058,A07DA03,10
023695036,N06AX03,60
023185061,R05CB03,1.5
023185073,R05CB03,1.5
023185097,R05CB03,1.5
023189018,J01GB01,.24
023189032,J01GB01,.24
023189044,J01GB01,.24
023189057,J01GB01,.24
023191012,N05BA14,15
023191024,N05BA14,15
023191036,N05BA14,15
023198017,R01AA05,.4
023198029,R01AA05,.4
023202017,H02AB04,20
023202043,H02AB04,20
023202056,H02AB04,20
023202070,H02AB04,20
023207057,N06AA21,.1
023207069,N06AA21,.1
023209024,A06AB57,7.5
023227061,C05AA01,2
023241019,N04BC08,.2
023242011,D10AD01,2
023244015,D10AD01,2
023245020,C07AA07,.16
023288032,B02BD,
023290024,S01AA11,.4
023290063,S01AA11,.2
023296039,A13A,
023309103,B02BD,
023316021,C08CA05,30
023316033,C08CA05,30
023325018,D07AB02,2
023325020,D07AB02,2
023325044,D07AB02,2
023325057,D07AB02,2
023325083,D07AB02,2
023328077,N05CD03,1
023345059,S01BA07,.3
023345073,S01BA07,.1
023356025,C05CA03,.9
023358068,A03FA,
023359185,M02AA13,2.5
023360062,A03FA04,20
023362039,L02BA01,20
023362041,L02BA01,20
023376015,C07CA02,1
023378019,R03BA01,.8
023378058,R01AD01,.4
023378072,R03BA01,.8
023382017,N05CD06,1
023382031,N05CD06,1
023389012,M05BA01,.4
023399013,G02CC03,
023399025,G02CC03,
023399049,G02CC03,
023401021,M01AE03,.15
023401058,M01AE03,.15
023401096,M01AE03,.15
023401108,M01AE03,.15
023401110,M01AE03,.15
023401122,M02AA10,2.5
023402011,N05AL03,.4
023402023,N05AL03,.4
023404015,A10BB09,60
023404092,A10BB09,60
023406022,G01AF13,.25
023417037,M02AA10,2.5
023417090,M01AE03,.15
023417114,M02AA10,2.5
023418039,A03AB06,.08
023418092,A03AB06,1
023432014,G01AA51,3
023432038,G01AA51,1
023440050,R03AK04,
023440062,R03AK04,
023446014,A03CA,3.5
023447016,A02AX,4.5
023451014,N05BA09,20
023457068,R03AC04,4
023457171,R03AC04,.6
023467018,S01EA04,0
023470053,C05AD02,2
023470065,C05AD02,2
023471028,R03AC03,2
023475041,N02BE01,3
023475054,N02BE01,3
023475078,N02BE01,3
023475080,N02BE01,3
023475092,N02BE01,3
023475104,N02BE01,3
023475128,N02BE01,3
023475130,N02BE01,3
023491057,G01AF04,.1
023491083,G01AF04,.1
023491133,A01AB09,.2
023491160,G01AF04,.1
023497035,A01AB15,20
023497098,A01AB15,5
023497151,A01AB15,20
023497199,A01AB15,20
023497201,A01AB15,20
023497213,A01AB15,20
023503016,S01BA07,.1
023503028,S01BA07,.3
023503030,S01BA07,.3
023535166,A06AD11,6.7
023539063,C05CA,.24
023539075,C05CA,.24
023540038,S01GA52,.4
023547019,R01AA09,3
023547058,R01AA09,3
023564216,B02BD02,500
023564228,B02BD02,500
023574027,V08AD01,1
023576010,J01DC02,3
023576022,J01DC02,3
023576046,J01DC02,3
023576059,J01DC02,3
023576061,J01DC02,3
023578014,C07AG01,.6
023578038,C07AG01,.6
023578053,C07AG01,.6
023585019,A11DB,3
023589043,D06C,2
023593015,N05BA,2
023593039,N05BA,2
023593054,N05BA,2
023593078,N05BA,2
023593080,N05BA,2
023593092,N05BA,2
023593104,N05BA,2
023598016,A03AA06,.035
023598030,A03AA06,.02
023868021,J01FF01,1.8
023869011,J01MB04,.8
023869023,J01MB04,.8
023886082,M01AE02,.5
023892021,H01BA02,4
023892033,H01BA02,25
023892096,H01BA02,.24
023892122,H01BA02,.24
023894013,N05BA11,30
023905021,D03BA52,2
023907013,G01AX11,.2
023907025,G01AX11,.2
023907037,G01AX11,.2
023907052,D08AG02,10
023907076,D08AG02,10
023907102,D08AG02,10
023907114,R02AA15,30
023907126,D08AG02,2
023907138,D08AG02,2
023907140,D08AG02,1
023907177,D08AG02,10
023909031,J01CA04,1
024032017,C03BA11,2.5
024032031,C03BA11,2.5
024034011,G02CC03,
024034023,G02CC03,
024036042,A12BA01,3
024043010,G02CA01,40
024043034,G02CA01,40
024045027,A03CA34,3.5
024055028,J05AX05,3
024055030,J05AX05,3
024062046,C05CA03,2
024062073,C05CA03,.9
024062085,C05CA03,.9
024066019,D01AC03,2
024066021,D01AC03,2
024066045,D01AC03,2
024066060,G01AF05,.1
024066096,G01AF05,.1
024066134,D01AC03,2
024066159,G01AF05,.1
024073013,D07XC01,1
024080020,A10BB08,60
024105013,J01DC02,3
024109050,A06AC01,7
024116079,M01AB14,.3
024121067,N06BX06,.5
024121093,N06BX06,.5
024127019,J01DB04,3
024130054,J01CA06,1.2
024150029,C03BA11,2.5
024153052,R03BB01,.3
024154054,R03AK04,
024154066,R03AK04,
024155057,C07AB04,.4
024157036,C10AB05,.2
024158014,N06AX01,.3
024158038,N06AX01,.3
024158040,N06AX01,.3
024164042,G02CC03,
024164067,G02CC03,
024165058,R05CB03,1.5
023912037,S01XA,.4
023913015,N05AL03,.4
023916051,J01DB04,3
023921048,J01MB04,.8
023922065,A03FA04,20
023966094,J01CA04,1
023966106,J01CA04,1
023976018,V03AB15,1
023976020,V03AB15,1
023993037,C03CA01,40
023993049,C03CA01,40
023993052,C03CA01,40
024001012,H02AB04,7.5
024002014,N05AB03,10
024016026,C07AB03,75
024016038,C07AB03,75
024022030,M01AE03,.15
024022117,M02AA10,2.5
024022129,M01AE03,.15
024022143,M02AA10,2.5
024022170,M01AE03,.15
024027017,J01DC01,6
024027029,J01DC01,6
024027031,J01DC01,6
023703010,G01AF20,1
023703046,G01AF20,2
023703059,G01AF20,1
023704202,H05BA01,100
023704214,H05BA01,100
023707108,B01AB11,500
023714013,A06AC51,15
023714025,A06AC51,15
023714037,A06AC51,15
023714049,A06AC51,15
023717034,G04CX01,.1
023722059,D07AC06,1
023722085,D07AC06,1
023722123,D07AC06,1
023722135,D07AC06,1
023722147,D07AC06,1
023726033,J01DB04,3
023730056,S01BA11,.5
023745019,C03DA02,.4
023745072,C03DA02,
023745108,C03DA02,
023749017,C03EB01,2
023749056,C03EB01,2
023751023,D07CD,2
023754043,R01AC51,1.5
023760034,J01CA04,1
023760097,J01CA04,1
023762026,N05BA11,30
023762038,N05BA11,30
023762053,N05BA11,30
023765011,G01AX,
023766025,M01AE01,1.2
023766037,M01AE01,1.2
023770011,C03EB01,2
023774033,A05BA03,.4
023777030,G03HB01,.75
023779061,L01AA06,2.8
023781014,G02CB01,5
023781026,N04BC01,40
023781038,N04BC01,40
023787068,N01BB52,1
023787106,N01BB52,1
023789011,N01BB52,10
023797119,B01AB11,500
023799063,N06BX06,.5
023799087,N06BX06,.5
023806096,N06BX06,.5
023814078,N06BX03,2.4
023817048,C05AA09,2
023821010,P02CA01,.2
023821022,P02CA01,.2
023821034,P02CA01,.2
023833015,R01AD01,.4
023834056,R05CB03,1.5
023834068,R05CB03,1.5
023834082,R05CB03,1.5
023839018,D07XC01,2
023839020,D07XC01,2
023844018,N05BA08,10
023844020,N05BA08,10
023844044,N05BA08,10
023853031,J01DB04,3
023853068,J01DB04,3
023864022,A11EA,1
023865013,B06AA,.02
023867031,J01DB01,2
023867043,J01DB01,2
024444111,A05AA02,.75
024446015,C09AA01,50
024446027,C09AA01,50
024447029,A02BA02,.3
024447031,A02BA02,.3
024447056,A02BA02,.3
024447068,A02BA02,.3
024447070,A02BA02,.3
024447094,A02BA02,.3
024448021,A02BA02,.3
024448033,A02BA02,.3
024448058,A02BA02,.3
024448060,A02BA02,.3
024448072,A02BA02,.3
024448096,A02BA02,.3
024449050,R05DA20,30
024449062,R05DA20,30
024453021,B01AC05,.5
024455014,A07DA03,10
024459137,J01GB06,1
024464087,A02BA01,.8
024467058,M01AE02,.5
024467084,M02AA12,2
024475055,J01GB06,1
024475067,J01GB06,1
024475081,D06AX12,1.5
024477022,C05CX,.6
024482022,J01MB04,.8
024488064,C03BA08,5
024488090,C03BA08,5
024493025,A03AA05,.6
024497024,J01MB04,.8
024505075,M01AE02,.5
024505087,M02AA12,2
024507016,S01GA02,.2
024507030,S01GA02,.2
024514022,A06AB06,24
024515049,M01AB05,.1
024515076,M01AB05,.1
024515088,M01AB05,.1
024165084,R05CB03,1.5
024170019,C05BA51,2.5
024173066,A05AA02,.75
024173078,A05AA02,.75
024173080,A05AA02,.75
024173092,A05AA02,.75
024180010,M02AA06,2.5
024180034,M02AA06,2.5
024211056,R01AD01,.4
024217034,R03CC13,.04
024217111,R03CC13,.04
024222034,C07AA06,20
024227023,J01DC04,1
024227050,J01DC04,1
024227098,J01DC04,1
024249031,M01AC01,20
024249056,M01AC01,20
024249068,M01AC01,20
024259018,J01DD01,4
024259020,J01DD01,4
024259032,J01DD01,4
024259044,J01DD01,4
024259057,J01DD01,4
024259069,J01DD01,4
024263016,C03CA03,9
024264018,N04AA11,.009
024273056,C03DA03,.1
024273070,C03DA02,.4
024273094,C03DA03,.1
024278107,S01ED01,0
024278121,S01ED01,0
024278133,S01ED01,0
024278145,S01ED01,0
024278160,S01ED01,0
024280012,A11CC04,1
024280024,A11CC04,1
024284034,M01AE09,.2
024284073,M01AE09,.2
024284109,A01AD11,.05
024284135,A01AD11,1.2
024294011,J01DC03,6
024309039,A03FA03,30
024309066,A03FA03,.12
024309130,A03FA03,30
024309142,A03FA03,30
024309155,A03FA03,30
024309167,A03FA03,30
024314039,A03AX04,.15
024325060,C07AB03,75
024330045,J01DC02,3
024339044,J01DC02,3
024350011,A03CA04,3
024350023,A03CA04,3
024352039,A02BX13,25
024352054,A02BX13,6
024352092,A02BX13,25
024352142,A02BX13,6
024352167,A02BX13,6
024355048,B03AB08,.08
024372070,M03CA01,.1
024372082,M03CA01,.1
024372094,M03CA01,.1
024373019,S01XA,5
024373033,S01XA,.24
024378022,D07BC04,1
024383022,D07BC04,1
024385116,B05BA02,1
024385142,B05BA02,1
024385256,B05BA02,1
024385268,B05BA02,1
024385282,B05BA02,1
024385294,B05BA02,1
024385306,B05BA02,1
024385318,B05BA02,1
024390027,S02DC,3
024396044,N07CA03,10
024396069,N07CA03,10
024397010,L01XX11,.7
024401097,J01FA07,2
024402048,H03AA01,.15
024402051,H03AA01,.15
024402063,H03AA01,.15
024402075,H03AA01,.15
024402125,H03AA01,.15
024402137,H03AA01,.15
024402152,H03AA01,.15
024406023,D06BB02,3
024409118,A06AD11,6.7
024409144,A06AD11,6.7
024410021,N07CA03,10
024410045,N07CA03,10
024411023,N07CA03,10
024411035,N07CA03,10
024414031,N07CA03,10
024414068,N07CA03,10
024418028,N07CA03,10
024418030,N07CA03,10
024425011,V08AB04,1
024425023,V08AB04,1
024425035,V08AB04,1
024425047,V08AB04,1
024425050,V08AB04,1
024425062,V08AB04,1
024425074,V08AB04,1
024425100,V08AB04,1
024425112,V08AB04,1
024425124,V08AB04,1
024425136,V08AB04,1
024425151,V08AB04,1
024425163,V08AB04,1
024425314,V08AB04,1
024425326,V08AB04,1
024427015,R05DB21,60
024427041,R05DB21,60
024427054,R05DB21,60
024428043,R05CB06,
024428068,R05CB06,.12
024428070,R05CB06,
024428132,R05CB06,.12
024428144,R05CB06,
024428169,R05CB06,.12
024428195,R05CB06,.12
024429019,R03DX03,.17
024430023,N07CA03,10
024430035,N07CA03,10
024444034,A05AA02,.75
024444059,A05AA02,.75
024703112,V03AF,.015
024703124,V03AF,.015
024713051,N05CD05,.25
024713063,N05CD05,.25
024713075,N05CD05,.25
024716021,B01AC05,.5
024721021,R01AD04,.15
024722011,M01AE02,.5
024722047,M01AE02,.5
024722086,M01AE02,.5
024724015,H01CB01,6
024724027,H01CB01,6
024725032,C07CB03,1
024725069,C07CB03,1
024728038,C07CB03,1
024728065,C07CB03,1
024731073,N05CD05,.25
024731097,N05CD05,.25
024731111,N05CD05,.25
024732024,C10AB02,.6
024737025,C07CB03,1
024742025,C07CG01,1
024846053,G01AF05,.1
024846065,G01AF05,.1
024851014,S01GX51,.4
024851026,S01GX51,.4
024855037,S01BC07,.3
024855049,S01BC07,.3
024859035,A07EB01,.8
024859047,A07EB01,.8
024860025,P01AB02,2
024861015,A07EB01,.8
024861039,A07EB01,.8
024861041,A07EB01,.8
024862017,C01BC03,.3
024862031,C01BC03,.3
024862094,C01BC03,.3
024862106,C01BC03,.3
024863019,R01AD04,.15
024886018,M02AA,2.5
024931040,N02BE01,3
024939148,B01AB01,10
024951028,M01AB05,.1
024953022,A03FA03,30
024953034,A03FA03,30
024957060,A01AB09,.2
024957173,G01AF04,.1
024957211,G01AF04,.1
024957247,G01AF04,.1
024957250,G01AF04,.1
024957274,D01AC02,2
024957286,D01AC02,2
024960027,R02AA,5
024962045,A06AD17,50
024962058,A06AD17,50
024964138,D01AC08,5
024969014,A02AD01,10
024981058,C07AG01,.6
024986010,D01AC03,2
024986046,G01AF05,.1
024986061,G01AF05,.1
024989028,B03AB09,1.2
024992024,R05CB03,1.5
024992051,R05CB03,1.5
024748042,B02BD05,6
024753028,J02AX01,10
024754018,C07CB03,1
024756025,C02DC01,20
024763056,C07CB03,1
024763068,C07CB03,1
024769022,C07CB02,1
024772016,L01XA01,6.5
024772028,L01XA01,6.5
024772030,L01XA01,6.5
024782017,R05CB03,1.5
024790026,L01AA02,.01
024823066,R01BA52,.24
024823078,R01BA52,.24
024829018,J01GB07,.35
024829020,J01GB07,.35
024829032,J01GB07,.35
024829044,J01GB07,.35
024829057,J01GB07,.35
024829069,J01GB07,.35
024840074,B01AC06,1
024846014,D01AC03,2
024515114,M01AB05,.1
024515153,M02AA15,2
024515191,M02AA15,3.5
024519011,C01CA17,30
024519023,C01CA17,30
024519035,C01CA17,
024527071,J01GB06,1
024542019,G03DA03,10
024552022,C05CA03,.9
024563088,N06BX06,.5
024574030,R06AX17,2
024574042,R06AX17,2
024574067,S01GX08,.2
024574093,S01GX08,.2
024574105,S01GX08,.2
024580072,N06BX06,.5
024580096,N06BX06,.5
024580159,N06BX06,.5
024585034,G03BA03,.12
024590022,J01MB04,.8
024593016,S01XA08,.3
024596025,R05CB06,.12
024596037,R05CB06,.12
024596049,R05CB06,.12
024596090,R05CB06,.12
024596153,R05CB06,
024597015,N05AN01,24
024597039,N05AN01,24
024599045,C08CA05,30
024599058,C08CA05,30
024605065,A03AC05,.3
024607020,D07BC01,2
024608022,C08CA05,30
024608034,C08CA05,30
024608059,C08CA05,30
024612071,A02BA01,.8
024612083,A02BA01,.8
024615078,A05AA02,.75
024615080,A05AA02,.75
024615092,A05AA02,.75
024619049,C03BA11,2.5
024624013,N02CA01,4
024632073,V03AF03,60
024632085,V03AF03,60
024632097,V03AF03,60
024635017,M02AA13,2.5
024635094,G02CC01,.2
024635106,M01AE01,
024639039,L01CB01,.3
024639041,L01CB01,.3
024649081,N06BX06,.5
024649093,N06BX06,.5
024652101,D01AC01,3
024659118,V03AF04,30
024659120,V03AF04,30
024659157,V03AF04,30
024659183,V03AF04,30
024659195,V03AF04,30
024665022,N02BE51,2
024666024,C03BA11,2.5
024667141,M02AA12,2
024667154,M01AE02,.5
024685036,R05CB03,1.5
024703098,V03AF,.015
025224130,C01DA02,5
025224142,C01DA02,5
025228053,C01EB09,.05
025228065,C01EB09,.05
025230071,C01EB09,.05
025230083,C01EB09,.05
025233038,R03AK03,3
025233065,R03AK03,6
025235019,D01AE14,2
025235033,D01AE14,2
025235058,G01AX12,.1
025235072,G01AX12,.1
025235108,G01AX12,.1
025235110,D01AE14,2
025238015,J01MB06,1
025241050,A02BA02,.3
025241086,A02BA02,.3
025243130,B02BC30,1
025243142,B02BC30,1
025243155,B02BC30,1
025243167,B02BC30,1
025243179,B02BC,1
025243181,B02BC,1
025243193,B02BC,1
025247014,G03AA09,1
025253016,G03AA09,1
025266141,J06BA02,7
